name	Acc_LRC	F1_LRC	Prec_LRC	Recall_LRC	MCC_LRC	Acc_DTC	F1_DTC	Prec_DTC	Recall_DTC	MCC_DTC	Acc_SVC	F1_SVC	Prec_SVC	Recall_SVC	MCC_SVC	Acc_RFC	F1_RFC	Prec_RFC	Recall_RFC	MCC_RFC	Acc_HDC	F1_HDC	Prec_HDC	Recall_HDC	MCC_HDC
HMP_2019_ibdmdb	0.84	0.84	0.84	0.84	0.66	0.78	0.78	0.78	0.78	0.54	0.77	0.77	0.78	0.77	0.53	0.89	0.89	0.89	0.89	0.77	0.77	0.77	0.78	0.77	0.54
HMP_2019_ibdmdb	0.80	0.80	0.80	0.80	0.59	0.78	0.78	0.78	0.78	0.55	0.78	0.78	0.78	0.78	0.54	0.90	0.89	0.90	0.90	0.78	0.75	0.75	0.76	0.75	0.51
