name	Acc_LRC	F1_LRC	Prec_LRC	Recall_LRC	MCC_LRC	Acc_DTC	F1_DTC	Prec_DTC	Recall_DTC	MCC_DTC	Acc_SVC	F1_SVC	Prec_SVC	Recall_SVC	MCC_SVC	Acc_RFC	F1_RFC	Prec_RFC	Recall_RFC	MCC_RFC	Acc_HDC	F1_HDC	Prec_HDC	Recall_HDC	MCC_HDC
LeeKA_2022	0.69	0.69	0.69	0.69	0.36	0.60	0.59	0.59	0.60	0.16	0.62	0.60	0.64	0.62	0.22	0.59	0.43	0.35	0.59	0.00	0.70	0.69	0.71	0.70	0.39
