name	Acc_LRC	F1_LRC	Prec_LRC	Recall_LRC	MCC_LRC	Acc_DTC	F1_DTC	Prec_DTC	Recall_DTC	MCC_DTC	Acc_SVC	F1_SVC	Prec_SVC	Recall_SVC	MCC_SVC	Acc_RFC	F1_RFC	Prec_RFC	Recall_RFC	MCC_RFC	Acc_HDC	F1_HDC	Prec_HDC	Recall_HDC	MCC_HDC
FerrettiP_2018	0.91	0.91	0.91	0.91	0.80	0.81	0.80	0.82	0.81	0.59	0.87	0.87	0.87	0.87	0.73	0.87	0.86	0.88	0.87	0.71	0.89	0.89	0.90	0.89	0.78
YassourM_2018	0.98	0.98	0.98	0.98	0.97	0.98	0.98	0.98	0.98	0.96	0.98	0.98	0.98	0.98	0.97	0.98	0.98	0.98	0.98	0.96	0.98	0.98	0.98	0.98	0.96
