name	Acc_LRC	F1_LRC	Prec_LRC	Recall_LRC	MCC_LRC	Acc_DTC	F1_DTC	Prec_DTC	Recall_DTC	MCC_DTC	Acc_SVC	F1_SVC	Prec_SVC	Recall_SVC	MCC_SVC	Acc_RFC	F1_RFC	Prec_RFC	Recall_RFC	MCC_RFC	Acc_HDC	F1_HDC	Prec_HDC	Recall_HDC	MCC_HDC
GhensiP_2019	0.67	0.66	0.66	0.67	0.20	0.70	0.57	0.49	0.70	0.00	0.78	0.74	0.76	0.78	0.41	0.72	0.71	0.75	0.72	0.36	0.75	0.75	0.75	0.75	0.42
